destination_id,date,footfall_count,day_of_week,is_weekend,is_holiday,holiday_name,weather_temp,weather_condition,month
hampi_ruins,2024-08-07,4118,2,0,0,,33.1,sunny,8
manali,2024-08-07,4520,2,0,0,,23.2,rainy,8
mysore_palace,2024-08-07,7252,2,0,0,,33.5,sunny,8
kempty_falls,2024-08-07,3609,2,0,0,,30.4,cloudy,8
robbers_cave,2024-08-07,1835,2,0,0,,28.1,sunny,8
taj_mahal,2024-08-08,11249,3,0,0,,28.7,cloudy,8
jaipur_city_palace,2024-08-08,8113,3,0,0,,27.9,cloudy,8
goa_baga_beach,2024-08-08,9588,3,0,0,,30.1,cloudy,8
kerala_backwaters,2024-08-08,2714,3,0,0,,30.9,rainy,8
varanasi_ghats,2024-08-08,5609,3,0,0,,29.1,rainy,8
hampi_ruins,2024-08-08,3645,3,0,0,,30.5,cloudy,8
manali,2024-08-08,4305,3,0,0,,21.1,rainy,8
mysore_palace,2024-08-08,7050,3,0,0,,30.1,cloudy,8
kempty_falls,2024-08-08,2115,3,0,0,,27.5,rainy,8
robbers_cave,2024-08-08,1439,3,0,0,,33.5,rainy,8
taj_mahal,2024-08-09,10942,4,0,0,,29.0,sunny,8
jaipur_city_palace,2024-08-09,8611,4,0,0,,29.6,cloudy,8
goa_baga_beach,2024-08-09,10063,4,0,0,,25.7,sunny,8
kerala_backwaters,2024-08-09,4708,4,0,0,,32.2,sunny,8
varanasi_ghats,2024-08-09,5923,4,0,0,,32.0,rainy,8
hampi_ruins,2024-08-09,3804,4,0,0,,31.3,cloudy,8
manali,2024-08-09,4488,4,0,0,,20.3,rainy,8
mysore_palace,2024-08-09,4974,4,0,0,,29.7,rainy,8
kempty_falls,2024-08-09,3703,4,0,0,,34.4,sunny,8
robbers_cave,2024-08-09,1291,4,0,0,,29.8,rainy,8
taj_mahal,2024-08-10,13046,5,1,0,,30.7,rainy,8
jaipur_city_palace,2024-08-10,12135,5,1,0,,32.8,cloudy,8
goa_baga_beach,2024-08-10,8810,5,1,0,,28.4,rainy,8
kerala_backwaters,2024-08-10,8079,5,1,0,,30.7,cloudy,8
varanasi_ghats,2024-08-10,12301,5,1,0,,29.7,cloudy,8
hampi_ruins,2024-08-10,6549,5,1,0,,30.9,cloudy,8
manali,2024-08-10,6564,5,1,0,,22.2,rainy,8
mysore_palace,2024-08-10,7158,5,1,0,,33.2,rainy,8
kempty_falls,2024-08-10,5737,5,1,0,,28.8,cloudy,8
robbers_cave,2024-08-10,1956,5,1,0,,31.8,rainy,8
taj_mahal,2024-08-11,12180,6,1,0,,32.0,rainy,8
jaipur_city_palace,2024-08-11,12042,6,1,0,,29.7,cloudy,8
goa_baga_beach,2024-08-11,10669,6,1,0,,27.1,rainy,8
kerala_backwaters,2024-08-11,5745,6,1,0,,30.6,rainy,8
varanasi_ghats,2024-08-11,10334,6,1,0,,32.5,rainy,8
hampi_ruins,2024-08-11,5681,6,1,0,,30.5,cloudy,8
manali,2024-08-11,6624,6,1,0,,19.8,rainy,8
mysore_palace,2024-08-11,9854,6,1,0,,31.2,cloudy,8
kempty_falls,2024-08-11,3298,6,1,0,,32.6,rainy,8
robbers_cave,2024-08-11,3621,6,1,0,,28.8,sunny,8
taj_mahal,2024-08-12,13192,0,0,0,,30.2,sunny,8
jaipur_city_palace,2024-08-12,6294,0,0,0,,27.4,rainy,8
goa_baga_beach,2024-08-12,9066,0,0,0,,22.6,cloudy,8
kerala_backwaters,2024-08-12,5463,0,0,0,,30.5,cloudy,8
varanasi_ghats,2024-08-12,6524,0,0,0,,30.8,extreme_heat,8
hampi_ruins,2024-08-12,2462,0,0,0,,32.0,extreme_heat,8
manali,2024-08-12,4339,0,0,0,,25.0,rainy,8
mysore_palace,2024-08-12,8054,0,0,0,,30.2,cloudy,8
kempty_falls,2024-08-12,2851,0,0,0,,32.2,cloudy,8
robbers_cave,2024-08-12,1746,0,0,0,,30.2,sunny,8
taj_mahal,2024-08-13,12921,1,0,0,,32.6,cloudy,8
jaipur_city_palace,2024-08-13,7965,1,0,0,,34.6,cloudy,8
goa_baga_beach,2024-08-13,9235,1,0,0,,25.5,cloudy,8
kerala_backwaters,2024-08-13,3379,1,0,0,,28.8,rainy,8
varanasi_ghats,2024-08-13,5757,1,0,0,,30.3,rainy,8
hampi_ruins,2024-08-13,2973,1,0,0,,34.5,rainy,8
manali,2024-08-13,4215,1,0,0,,19.0,rainy,8
mysore_palace,2024-08-13,5405,1,0,0,,30.3,rainy,8
kempty_falls,2024-08-13,2226,1,0,0,,33.4,rainy,8
robbers_cave,2024-08-13,1288,1,0,0,,29.4,extreme_heat,8
taj_mahal,2024-08-14,9777,2,0,0,,30.1,cloudy,8
jaipur_city_palace,2024-08-14,5738,2,0,0,,30.9,rainy,8
goa_baga_beach,2024-08-14,9973,2,0,0,,26.8,cloudy,8
kerala_backwaters,2024-08-14,3715,2,0,0,,26.4,extreme_heat,8
varanasi_ghats,2024-08-14,7101,2,0,0,,34.7,extreme_heat,8
hampi_ruins,2024-08-14,2344,2,0,0,,30.8,rainy,8
manali,2024-08-14,5014,2,0,0,,22.2,rainy,8
mysore_palace,2024-08-14,4780,2,0,0,,33.0,extreme_heat,8
kempty_falls,2024-08-14,2057,2,0,0,,28.3,rainy,8
robbers_cave,2024-08-14,1303,2,0,0,,34.0,rainy,8
taj_mahal,2024-08-15,11941,3,0,1,Independence Day,32.1,rainy,8
jaipur_city_palace,2024-08-15,7920,3,0,1,Independence Day,32.3,rainy,8
goa_baga_beach,2024-08-15,9549,3,0,1,Independence Day,29.4,rainy,8
kerala_backwaters,2024-08-15,8263,3,0,1,Independence Day,32.2,cloudy,8
varanasi_ghats,2024-08-15,11676,3,0,1,Independence Day,30.1,extreme_heat,8
hampi_ruins,2024-08-15,3954,3,0,1,Independence Day,34.1,rainy,8
manali,2024-08-15,6608,3,0,1,Independence Day,20.4,rainy,8
mysore_palace,2024-08-15,11465,3,0,1,Independence Day,29.7,sunny,8
kempty_falls,2024-08-15,3541,3,0,1,Independence Day,34.5,rainy,8
robbers_cave,2024-08-15,2919,3,0,1,Independence Day,35.1,cloudy,8
taj_mahal,2024-08-16,7411,4,0,0,,28.7,rainy,8
jaipur_city_palace,2024-08-16,5921,4,0,0,,30.8,rainy,8
goa_baga_beach,2024-08-16,5974,4,0,0,,30.3,rainy,8
kerala_backwaters,2024-08-16,4676,4,0,0,,34.1,cloudy,8
varanasi_ghats,2024-08-16,5845,4,0,0,,27.5,extreme_heat,8
hampi_ruins,2024-08-16,2553,4,0,0,,29.8,rainy,8
manali,2024-08-16,4410,4,0,0,,21.7,rainy,8
mysore_palace,2024-08-16,4975,4,0,0,,34.8,rainy,8
kempty_falls,2024-08-16,3084,4,0,0,,27.9,cloudy,8
robbers_cave,2024-08-16,2124,4,0,0,,33.1,sunny,8
taj_mahal,2024-08-17,12881,5,1,0,,32.3,rainy,8
jaipur_city_palace,2024-08-17,8240,5,1,0,,29.5,extreme_heat,8
goa_baga_beach,2024-08-17,14486,5,1,0,,28.7,cloudy,8
kerala_backwaters,2024-08-17,8129,5,1,0,,28.9,sunny,8
varanasi_ghats,2024-08-17,14327,5,1,0,,29.9,sunny,8
hampi_ruins,2024-08-17,3631,5,1,0,,29.8,rainy,8
manali,2024-08-17,6725,5,1,0,,25.7,rainy,8
mysore_palace,2024-08-17,5758,5,1,0,,33.3,rainy,8
kempty_falls,2024-08-17,3228,5,1,0,,30.2,rainy,8
robbers_cave,2024-08-17,1795,5,1,0,,31.4,rainy,8
taj_mahal,2024-08-18,20119,6,1,0,,31.8,sunny,8
jaipur_city_palace,2024-08-18,9059,6,1,0,,30.0,extreme_heat,8
goa_baga_beach,2024-08-18,16418,6,1,0,,31.5,cloudy,8
kerala_backwaters,2024-08-18,9140,6,1,0,,30.9,sunny,8
varanasi_ghats,2024-08-18,8046,6,1,0,,30.4,extreme_heat,8
hampi_ruins,2024-08-18,4882,6,1,0,,33.5,rainy,8
manali,2024-08-18,6831,6,1,0,,21.0,rainy,8
mysore_palace,2024-08-18,12863,6,1,0,,31.0,cloudy,8
kempty_falls,2024-08-18,5161,6,1,0,,35.5,cloudy,8
robbers_cave,2024-08-18,2134,6,1,0,,28.4,rainy,8
taj_mahal,2024-08-19,7527,0,0,0,,30.4,rainy,8
jaipur_city_palace,2024-08-19,6163,0,0,0,,31.3,extreme_heat,8
goa_baga_beach,2024-08-19,9464,0,0,0,,27.8,cloudy,8
kerala_backwaters,2024-08-19,4010,0,0,0,,30.7,extreme_heat,8
varanasi_ghats,2024-08-19,6143,0,0,0,,29.2,rainy,8
hampi_ruins,2024-08-19,2584,0,0,0,,31.2,rainy,8
manali,2024-08-19,4309,0,0,0,,22.6,rainy,8
mysore_palace,2024-08-19,6472,0,0,0,,31.3,cloudy,8
kempty_falls,2024-08-19,2009,0,0,0,,30.9,rainy,8
robbers_cave,2024-08-19,1415,0,0,0,,30.3,rainy,8
taj_mahal,2024-08-20,11628,1,0,0,,30.8,cloudy,8
jaipur_city_palace,2024-08-20,4650,1,0,0,,28.6,rainy,8
goa_baga_beach,2024-08-20,9531,1,0,0,,25.9,sunny,8
kerala_backwaters,2024-08-20,3723,1,0,0,,31.9,rainy,8
varanasi_ghats,2024-08-20,6168,1,0,0,,28.9,rainy,8
hampi_ruins,2024-08-20,3665,1,0,0,,35.7,cloudy,8
manali,2024-08-20,3815,1,0,0,,22.4,rainy,8
mysore_palace,2024-08-20,4665,1,0,0,,29.3,rainy,8
kempty_falls,2024-08-20,2440,1,0,0,,30.3,rainy,8
robbers_cave,2024-08-20,2194,1,0,0,,28.2,sunny,8
taj_mahal,2024-08-21,7045,2,0,0,,30.9,rainy,8
jaipur_city_palace,2024-08-21,8233,2,0,0,,30.5,sunny,8
goa_baga_beach,2024-08-21,9708,2,0,0,,25.2,cloudy,8
kerala_backwaters,2024-08-21,3387,2,0,0,,31.4,rainy,8
varanasi_ghats,2024-08-21,6048,2,0,0,,29.5,rainy,8
hampi_ruins,2024-08-21,2206,2,0,0,,30.8,rainy,8
manali,2024-08-21,6482,2,0,0,,19.9,cloudy,8
mysore_palace,2024-08-21,5119,2,0,0,,33.4,rainy,8
kempty_falls,2024-08-21,3645,2,0,0,,33.8,cloudy,8
robbers_cave,2024-08-21,2032,2,0,0,,34.7,cloudy,8
taj_mahal,2024-08-22,11822,3,0,0,,30.6,sunny,8
jaipur_city_palace,2024-08-22,5185,3,0,0,,32.2,rainy,8
goa_baga_beach,2024-08-22,6465,3,0,0,,23.3,rainy,8
kerala_backwaters,2024-08-22,3594,3,0,0,,31.9,rainy,8
varanasi_ghats,2024-08-22,7321,3,0,0,,33.9,rainy,8
hampi_ruins,2024-08-22,2933,3,0,0,,33.2,rainy,8
manali,2024-08-22,4894,3,0,0,,18.7,rainy,8
mysore_palace,2024-08-22,5032,3,0,0,,27.3,rainy,8
kempty_falls,2024-08-22,2476,3,0,0,,34.9,rainy,8
robbers_cave,2024-08-22,1736,3,0,0,,29.9,cloudy,8
taj_mahal,2024-08-23,7195,4,0,0,,28.8,rainy,8
jaipur_city_palace,2024-08-23,4754,4,0,0,,32.5,rainy,8
goa_baga_beach,2024-08-23,6435,4,0,0,,26.9,rainy,8
kerala_backwaters,2024-08-23,3814,4,0,0,,31.1,rainy,8
varanasi_ghats,2024-08-23,9032,4,0,0,,30.4,cloudy,8
hampi_ruins,2024-08-23,2633,4,0,0,,31.9,extreme_heat,8
manali,2024-08-23,6022,4,0,0,,19.6,cloudy,8
mysore_palace,2024-08-23,6162,4,0,0,,32.4,cloudy,8
kempty_falls,2024-08-23,2833,4,0,0,,30.3,cloudy,8
robbers_cave,2024-08-23,1275,4,0,0,,29.8,rainy,8
taj_mahal,2024-08-24,13247,5,1,0,,31.3,rainy,8
jaipur_city_palace,2024-08-24,8569,5,1,0,,32.0,extreme_heat,8
goa_baga_beach,2024-08-24,9398,5,1,0,,28.2,rainy,8
kerala_backwaters,2024-08-24,9067,5,1,0,,32.5,sunny,8
varanasi_ghats,2024-08-24,9020,5,1,0,,33.6,rainy,8
hampi_ruins,2024-08-24,6547,5,1,0,,32.0,cloudy,8
manali,2024-08-24,6339,5,1,0,,21.2,rainy,8
mysore_palace,2024-08-24,6764,5,1,0,,28.6,rainy,8
kempty_falls,2024-08-24,3324,5,1,0,,33.2,rainy,8
robbers_cave,2024-08-24,3352,5,1,0,,33.3,cloudy,8
taj_mahal,2024-08-25,20470,6,1,0,,30.1,sunny,8
jaipur_city_palace,2024-08-25,14091,6,1,0,,32.5,sunny,8
goa_baga_beach,2024-08-25,11896,6,1,0,,29.0,extreme_heat,8
kerala_backwaters,2024-08-25,7071,6,1,0,,34.9,cloudy,8
varanasi_ghats,2024-08-25,11080,6,1,0,,36.2,rainy,8
hampi_ruins,2024-08-25,4008,6,1,0,,31.1,rainy,8
manali,2024-08-25,11636,6,1,0,,22.3,cloudy,8
mysore_palace,2024-08-25,6429,6,1,0,,31.9,rainy,8
kempty_falls,2024-08-25,5258,6,1,0,,30.8,cloudy,8
robbers_cave,2024-08-25,2129,6,1,0,,32.9,rainy,8
taj_mahal,2024-08-26,8270,0,0,0,,33.4,rainy,8
jaipur_city_palace,2024-08-26,5407,0,0,0,,30.3,rainy,8
goa_baga_beach,2024-08-26,10016,0,0,0,,30.5,sunny,8
kerala_backwaters,2024-08-26,3485,0,0,0,,32.8,rainy,8
varanasi_ghats,2024-08-26,10083,0,0,0,,29.6,sunny,8
hampi_ruins,2024-08-26,2453,0,0,0,,30.9,extreme_heat,8
manali,2024-08-26,4850,0,0,0,,22.7,extreme_heat,8
mysore_palace,2024-08-26,4809,0,0,0,,33.5,rainy,8
kempty_falls,2024-08-26,2411,0,0,0,,30.7,rainy,8
robbers_cave,2024-08-26,1425,0,0,0,,28.3,rainy,8
taj_mahal,2024-08-27,12557,1,0,0,,30.6,sunny,8
jaipur_city_palace,2024-08-27,5501,1,0,0,,31.7,rainy,8
goa_baga_beach,2024-08-27,10517,1,0,0,,26.0,cloudy,8
kerala_backwaters,2024-08-27,3478,1,0,0,,31.4,rainy,8
varanasi_ghats,2024-08-27,6424,1,0,0,,31.4,extreme_heat,8
hampi_ruins,2024-08-27,2873,1,0,0,,28.2,extreme_heat,8
manali,2024-08-27,4368,1,0,0,,17.7,rainy,8
mysore_palace,2024-08-27,4517,1,0,0,,32.0,rainy,8
kempty_falls,2024-08-27,2197,1,0,0,,29.5,rainy,8
robbers_cave,2024-08-27,1859,1,0,0,,31.3,cloudy,8
taj_mahal,2024-08-28,7411,2,0,0,,30.3,rainy,8
jaipur_city_palace,2024-08-28,5442,2,0,0,,29.9,rainy,8
goa_baga_beach,2024-08-28,8918,2,0,0,,25.2,cloudy,8
kerala_backwaters,2024-08-28,4950,2,0,0,,32.8,cloudy,8
varanasi_ghats,2024-08-28,9676,2,0,0,,34.2,cloudy,8
hampi_ruins,2024-08-28,4036,2,0,0,,31.9,cloudy,8
manali,2024-08-28,5020,2,0,0,,23.4,rainy,8
mysore_palace,2024-08-28,7196,2,0,0,,32.7,cloudy,8
kempty_falls,2024-08-28,2178,2,0,0,,31.3,rainy,8
robbers_cave,2024-08-28,1352,2,0,0,,31.4,rainy,8
taj_mahal,2024-08-29,12795,3,0,0,,31.0,sunny,8
jaipur_city_palace,2024-08-29,8797,3,0,0,,31.3,cloudy,8
goa_baga_beach,2024-08-29,9848,3,0,0,,27.7,sunny,8
kerala_backwaters,2024-08-29,4199,3,0,0,,30.0,extreme_heat,8
varanasi_ghats,2024-08-29,9422,3,0,0,,31.9,cloudy,8
hampi_ruins,2024-08-29,3952,3,0,0,,31.1,cloudy,8
manali,2024-08-29,4459,3,0,0,,20.1,rainy,8
mysore_palace,2024-08-29,7454,3,0,0,,32.2,cloudy,8
kempty_falls,2024-08-29,2101,3,0,0,,29.2,rainy,8
robbers_cave,2024-08-29,1775,3,0,0,,28.9,cloudy,8
taj_mahal,2024-08-30,7537,4,0,0,,29.6,rainy,8
jaipur_city_palace,2024-08-30,8640,4,0,0,,30.6,sunny,8
goa_baga_beach,2024-08-30,10032,4,0,0,,29.7,cloudy,8
kerala_backwaters,2024-08-30,3534,4,0,0,,31.1,extreme_heat,8
varanasi_ghats,2024-08-30,5802,4,0,0,,33.6,rainy,8
hampi_ruins,2024-08-30,3684,4,0,0,,31.1,sunny,8
manali,2024-08-30,6236,4,0,0,,21.4,sunny,8
mysore_palace,2024-08-30,4683,4,0,0,,28.0,rainy,8
kempty_falls,2024-08-30,3373,4,0,0,,30.8,cloudy,8
robbers_cave,2024-08-30,1896,4,0,0,,30.9,cloudy,8
taj_mahal,2024-08-31,16384,5,1,0,,29.4,sunny,8
jaipur_city_palace,2024-08-31,8478,5,1,0,,32.1,rainy,8
goa_baga_beach,2024-08-31,8985,5,1,0,,27.3,rainy,8
kerala_backwaters,2024-08-31,5758,5,1,0,,29.6,rainy,8
varanasi_ghats,2024-08-31,10568,5,1,0,,34.3,rainy,8
hampi_ruins,2024-08-31,5617,5,1,0,,30.4,sunny,8
manali,2024-08-31,5991,5,1,0,,21.8,rainy,8
mysore_palace,2024-08-31,8063,5,1,0,,31.9,extreme_heat,8
kempty_falls,2024-08-31,3269,5,1,0,,32.8,extreme_heat,8
robbers_cave,2024-08-31,1958,5,1,0,,30.1,rainy,8
taj_mahal,2024-09-01,14428,6,1,0,,32.2,rainy,9
jaipur_city_palace,2024-09-01,11365,6,1,0,,30.6,cloudy,9
goa_baga_beach,2024-09-01,11563,6,1,0,,28.1,rainy,9
kerala_backwaters,2024-09-01,8993,6,1,0,,31.2,sunny,9
varanasi_ghats,2024-09-01,13766,6,1,0,,30.9,cloudy,9
hampi_ruins,2024-09-01,6433,6,1,0,,33.2,cloudy,9
manali,2024-09-01,6243,6,1,0,,19.1,rainy,9
mysore_palace,2024-09-01,7409,6,1,0,,32.9,rainy,9
kempty_falls,2024-09-01,3325,6,1,0,,36.3,rainy,9
robbers_cave,2024-09-01,3146,6,1,0,,34.3,sunny,9
taj_mahal,2024-09-02,10632,0,0,0,,34.5,sunny,9
jaipur_city_palace,2024-09-02,5914,0,0,0,,33.1,rainy,9
goa_baga_beach,2024-09-02,7516,0,0,0,,26.8,rainy,9
kerala_backwaters,2024-09-02,5289,0,0,0,,30.3,cloudy,9
varanasi_ghats,2024-09-02,8816,0,0,0,,30.3,cloudy,9
hampi_ruins,2024-09-02,2648,0,0,0,,31.5,rainy,9
manali,2024-09-02,6128,0,0,0,,18.3,cloudy,9
mysore_palace,2024-09-02,7164,0,0,0,,31.8,sunny,9
kempty_falls,2024-09-02,2224,0,0,0,,32.6,extreme_heat,9
robbers_cave,2024-09-02,1488,0,0,0,,31.4,rainy,9
taj_mahal,2024-09-03,7592,1,0,0,,32.0,rainy,9
jaipur_city_palace,2024-09-03,5193,1,0,0,,32.0,rainy,9
goa_baga_beach,2024-09-03,5233,1,0,0,,26.1,rainy,9
kerala_backwaters,2024-09-03,3743,1,0,0,,29.7,rainy,9
varanasi_ghats,2024-09-03,6473,1,0,0,,34.6,rainy,9
hampi_ruins,2024-09-03,2874,1,0,0,,31.1,rainy,9
manali,2024-09-03,4259,1,0,0,,18.1,rainy,9
mysore_palace,2024-09-03,8219,1,0,0,,35.9,sunny,9
kempty_falls,2024-09-03,2109,1,0,0,,35.4,rainy,9
robbers_cave,2024-09-03,2026,1,0,0,,29.9,cloudy,9
taj_mahal,2024-09-04,12056,2,0,0,,31.6,cloudy,9
jaipur_city_palace,2024-09-04,7874,2,0,0,,28.3,sunny,9
goa_baga_beach,2024-09-04,10674,2,0,0,,29.1,cloudy,9
kerala_backwaters,2024-09-04,3526,2,0,0,,31.8,rainy,9
varanasi_ghats,2024-09-04,6693,2,0,0,,32.4,extreme_heat,9
hampi_ruins,2024-09-04,2987,2,0,0,,31.3,extreme_heat,9
manali,2024-09-04,4225,2,0,0,,16.9,rainy,9
mysore_palace,2024-09-04,7472,2,0,0,,34.5,sunny,9
kempty_falls,2024-09-04,3552,2,0,0,,31.1,cloudy,9
robbers_cave,2024-09-04,1486,2,0,0,,33.3,extreme_heat,9
taj_mahal,2024-09-05,7768,3,0,0,,29.2,rainy,9
jaipur_city_palace,2024-09-05,6542,3,0,0,,30.5,cloudy,9
goa_baga_beach,2024-09-05,9565,3,0,0,,25.3,cloudy,9
kerala_backwaters,2024-09-05,3388,3,0,0,,30.4,rainy,9
varanasi_ghats,2024-09-05,6485,3,0,0,,34.2,rainy,9
hampi_ruins,2024-09-05,3820,3,0,0,,32.4,cloudy,9
manali,2024-09-05,4443,3,0,0,,15.5,extreme_heat,9
mysore_palace,2024-09-05,7062,3,0,0,,32.8,cloudy,9
kempty_falls,2024-09-05,2060,3,0,0,,33.1,rainy,9
robbers_cave,2024-09-05,2276,3,0,0,,32.0,sunny,9
taj_mahal,2024-09-06,9669,4,0,0,,29.0,rainy,9
jaipur_city_palace,2024-09-06,5020,4,0,0,,31.5,rainy,9
goa_baga_beach,2024-09-06,7008,4,0,0,,22.5,rainy,9
kerala_backwaters,2024-09-06,3769,4,0,0,,30.2,rainy,9
varanasi_ghats,2024-09-06,6494,4,0,0,,28.5,extreme_heat,9
hampi_ruins,2024-09-06,2366,4,0,0,,30.5,rainy,9
manali,2024-09-06,7047,4,0,0,,18.4,sunny,9
mysore_palace,2024-09-06,4268,4,0,0,,32.4,rainy,9
kempty_falls,2024-09-06,2165,4,0,0,,33.0,rainy,9
robbers_cave,2024-09-06,2132,4,0,0,,34.1,cloudy,9
taj_mahal,2024-09-07,10917,5,1,0,,34.9,rainy,9
jaipur_city_palace,2024-09-07,12258,5,1,0,,27.6,sunny,9
goa_baga_beach,2024-09-07,14141,5,1,0,,26.5,sunny,9
kerala_backwaters,2024-09-07,7378,5,1,0,,31.2,sunny,9
varanasi_ghats,2024-09-07,9369,5,1,0,,31.8,rainy,9
hampi_ruins,2024-09-07,6079,5,1,0,,34.5,sunny,9
manali,2024-09-07,7520,5,1,0,,13.3,extreme_heat,9
mysore_palace,2024-09-07,11439,5,1,0,,28.9,sunny,9
kempty_falls,2024-09-07,3121,5,1,0,,34.9,rainy,9
robbers_cave,2024-09-07,3000,5,1,0,,31.9,sunny,9
taj_mahal,2024-09-08,12846,6,1,0,,34.1,rainy,9
jaipur_city_palace,2024-09-08,13927,6,1,0,,32.9,sunny,9
goa_baga_beach,2024-09-08,10768,6,1,0,,28.3,rainy,9
kerala_backwaters,2024-09-08,5370,6,1,0,,32.8,rainy,9
varanasi_ghats,2024-09-08,9086,6,1,0,,34.4,rainy,9
hampi_ruins,2024-09-08,4047,6,1,0,,32.4,rainy,9
manali,2024-09-08,7135,6,1,0,,19.9,rainy,9
mysore_palace,2024-09-08,11672,6,1,0,,26.0,cloudy,9
kempty_falls,2024-09-08,3475,6,1,0,,32.9,rainy,9
robbers_cave,2024-09-08,2246,6,1,0,,31.7,extreme_heat,9
taj_mahal,2024-09-09,7767,0,0,0,,29.5,extreme_heat,9
jaipur_city_palace,2024-09-09,5358,0,0,0,,35.0,rainy,9
goa_baga_beach,2024-09-09,7074,0,0,0,,27.0,rainy,9
kerala_backwaters,2024-09-09,5108,0,0,0,,27.7,cloudy,9
varanasi_ghats,2024-09-09,7657,0,0,0,,32.5,cloudy,9
hampi_ruins,2024-09-09,3610,0,0,0,,30.4,cloudy,9
manali,2024-09-09,4493,0,0,0,,19.9,rainy,9
mysore_palace,2024-09-09,4775,0,0,0,,32.3,rainy,9
kempty_falls,2024-09-09,2270,0,0,0,,33.6,rainy,9
robbers_cave,2024-09-09,1982,0,0,0,,29.0,cloudy,9
taj_mahal,2024-09-10,7566,1,0,0,,32.9,rainy,9
jaipur_city_palace,2024-09-10,7954,1,0,0,,35.0,cloudy,9
goa_baga_beach,2024-09-10,6414,1,0,0,,29.2,rainy,9
kerala_backwaters,2024-09-10,5767,1,0,0,,30.7,cloudy,9
varanasi_ghats,2024-09-10,11216,1,0,0,,32.8,cloudy,9
hampi_ruins,2024-09-10,3987,1,0,0,,32.7,sunny,9
manali,2024-09-10,6206,1,0,0,,16.1,cloudy,9
mysore_palace,2024-09-10,7952,1,0,0,,30.8,cloudy,9
kempty_falls,2024-09-10,3401,1,0,0,,32.6,cloudy,9
robbers_cave,2024-09-10,2136,1,0,0,,32.9,sunny,9
taj_mahal,2024-09-11,8373,2,0,0,,32.3,rainy,9
jaipur_city_palace,2024-09-11,5910,2,0,0,,32.3,rainy,9
goa_baga_beach,2024-09-11,6799,2,0,0,,27.0,rainy,9
kerala_backwaters,2024-09-11,3411,2,0,0,,30.8,rainy,9
varanasi_ghats,2024-09-11,5822,2,0,0,,31.0,rainy,9
hampi_ruins,2024-09-11,4230,2,0,0,,32.5,sunny,9
manali,2024-09-11,4192,2,0,0,,12.8,rainy,9
mysore_palace,2024-09-11,6945,2,0,0,,32.9,cloudy,9
kempty_falls,2024-09-11,3738,2,0,0,,31.8,sunny,9
robbers_cave,2024-09-11,1524,2,0,0,,32.0,extreme_heat,9
taj_mahal,2024-09-12,13235,3,0,0,,33.3,sunny,9
jaipur_city_palace,2024-09-12,4855,3,0,0,,31.1,rainy,9
goa_baga_beach,2024-09-12,6077,3,0,0,,25.6,rainy,9
kerala_backwaters,2024-09-12,3392,3,0,0,,34.3,rainy,9
varanasi_ghats,2024-09-12,8968,3,0,0,,31.9,cloudy,9
hampi_ruins,2024-09-12,2827,3,0,0,,29.8,rainy,9
manali,2024-09-12,6849,3,0,0,,18.5,cloudy,9
mysore_palace,2024-09-12,7475,3,0,0,,32.0,cloudy,9
kempty_falls,2024-09-12,2518,3,0,0,,31.7,rainy,9
robbers_cave,2024-09-12,1861,3,0,0,,32.0,cloudy,9
taj_mahal,2024-09-13,6921,4,0,0,,34.4,rainy,9
jaipur_city_palace,2024-09-13,8207,4,0,0,,30.6,cloudy,9
goa_baga_beach,2024-09-13,10194,4,0,0,,27.5,cloudy,9
kerala_backwaters,2024-09-13,5542,4,0,0,,31.5,sunny,9
varanasi_ghats,2024-09-13,9199,4,0,0,,30.3,cloudy,9
hampi_ruins,2024-09-13,2569,4,0,0,,28.6,rainy,9
manali,2024-09-13,4254,4,0,0,,20.1,rainy,9
mysore_palace,2024-09-13,7029,4,0,0,,31.0,cloudy,9
kempty_falls,2024-09-13,3101,4,0,0,,35.6,cloudy,9
robbers_cave,2024-09-13,1407,4,0,0,,32.5,rainy,9
taj_mahal,2024-09-14,12278,5,1,0,,29.3,rainy,9
jaipur_city_palace,2024-09-14,8766,5,1,0,,34.5,rainy,9
goa_baga_beach,2024-09-14,7501,5,1,0,,27.7,rainy,9
kerala_backwaters,2024-09-14,5237,5,1,0,,28.9,rainy,9
varanasi_ghats,2024-09-14,8397,5,1,0,,33.3,rainy,9
hampi_ruins,2024-09-14,4022,5,1,0,,31.2,rainy,9
manali,2024-09-14,6254,5,1,0,,16.4,rainy,9
mysore_palace,2024-09-14,7862,5,1,0,,30.3,rainy,9
kempty_falls,2024-09-14,3534,5,1,0,,31.7,rainy,9
robbers_cave,2024-09-14,2169,5,1,0,,36.3,rainy,9
taj_mahal,2024-09-15,19617,6,1,0,,34.1,sunny,9
jaipur_city_palace,2024-09-15,12396,6,1,0,,29.4,sunny,9
goa_baga_beach,2024-09-15,10360,6,1,0,,27.2,rainy,9
kerala_backwaters,2024-09-15,7032,6,1,0,,33.1,cloudy,9
varanasi_ghats,2024-09-15,15522,6,1,0,,30.5,sunny,9
hampi_ruins,2024-09-15,4280,6,1,0,,33.0,extreme_heat,9
manali,2024-09-15,9885,6,1,0,,18.5,sunny,9
mysore_palace,2024-09-15,12871,6,1,0,,33.5,sunny,9
kempty_falls,2024-09-15,4962,6,1,0,,30.8,cloudy,9
robbers_cave,2024-09-15,2083,6,1,0,,33.3,rainy,9
